ticker,name
ABN.AS,ABN AMRO
AD.AS,Ahold Delhaize
ADYEN.AS,Adyen
AGN.AS,Aegon
AKZA.AS,AkzoNobel
ASM.AS,ASM International
ASML.AS,ASML Holding
ASRNL.AS,ASR Nederland
BESI.AS,BE Semiconductors
DSFIR.AS,DSM Firmenich AG
EXO.AS,Exor
HEIA.AS,Heineken
IMCD.AS,IMCD
INGA.AS,ING Group
KPN.AS,KPN
MT.AS,ArcelorMittal
NN.AS,NN Group
PHIA.AS,Philips
PRX.AS,Prosus
RAND.AS,Randstad
REN.AS,RELX
SHELL.AS,Shell plc
UMG.AS,Universal Music Group
UNA.AS,Unilever
WKL.AS,Wolters Kluwer
